RowID,OrderID,OrderDate,OrderMonthYear,Quantity,Quote,Discount,Rate,SaleAmount,CustomerName,CompanyName,Sector,Industry,City,ZipCode,State,Region,ProjectCompleteDate,DaysToComplete,ProductKey,ProductCategory,ProductSubCategory,Consultant,Manager,HourlyWage,RowCount,WageMargin
4134,29351,10/3/2011,10/1/2011,17,2720,0.05,160,2584,Sanjit Grace,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Laurel,20707,Maryland,East,10/5/2011,2,Development - Java,Development,Strategy,Sophia Dixon,Allen Young,71,1,0.56
4135,29376,8/11/2012,8/1/2012,20,4000,0.09,200,3640,Karen Garverick,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,Florence,35630,Alabama,South,8/13/2012,2,Development - Big Data,Development,Strategy,Michael Alister,Frank Mitchell,68,1,0.66
4136,29380,4/27/2009,4/1/2009,13,1430,0.09,110,1301.3,Anna Donatelli,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Bartlesville,74006,Oklahoma,Central,4/28/2009,1,Development - Python,Development,Javascript,Isabella Douglas,Josh Martinez,75,1,0.32
4137,29382,11/17/2010,11/1/2010,42,4620,0.05,110,4389,Greg Maxwell,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Kokomo,46901,Indiana,Central,11/20/2010,3,Development - PHP,Development,Market Research,Abigail Young,Josh Martinez,50,1,0.55
4138,29382,11/17/2010,11/1/2010,34,4250,0.07,125,3952.5,Greg Maxwell,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Kokomo,46901,Indiana,Central,11/19/2010,2,Training - SQL,Training,SQL,Daniel Tusk,Josh Martinez,45,1,0.64
4139,29383,11/18/2011,11/1/2011,20,3000,0.07,150,2790,Jas Jarboe,DISH Network Corporation,Consumer Services,Television Services,Willoughby,44094,Ohio,East,11/20/2011,2,Consulting - Business Model,Consulting,Tableau,Jayden Hamilton,Allen Young,71,1,0.53
4140,29383,11/18/2011,11/1/2011,28,3080,0.04,110,2956.8,Jas Jarboe,DISH Network Corporation,Consumer Services,Television Services,Willoughby,44094,Ohio,East,11/19/2011,1,Development - Python,Development,Market Research,Liam Franklin,Allen Young,52,1,0.53
4141,29383,11/18/2011,11/1/2011,29,4350,0.07,150,4045.5,Jas Jarboe,DISH Network Corporation,Consumer Services,Television Services,Willoughby,44094,Ohio,East,11/20/2011,2,Consulting - Market Research,Consulting,Tableau,Michael Alister,Allen Young,68,1,0.55
4142,29383,11/18/2011,11/1/2011,30,3750,0.09,125,3412.5,Jas Jarboe,DISH Network Corporation,Consumer Services,Television Services,Youngstown,44511,Ohio,East,11/19/2011,1,Training - SQL,Training,Python,Daniel Tusk,Allen Young,45,1,0.64
4143,29408,5/2/2010,5/1/2010,44,6600,0.07,150,6138,Neil Gilcrest,"Discovery Communications, Inc.",Consumer Services,Television Services,Sault Sainte Marie,49783,Michigan,Central,5/3/2010,1,Consulting - Strategy,Consulting,Business Logic,Abigail Young,Josh Martinez,50,1,0.67
4144,29409,1/13/2011,1/1/2011,23,3450,0.09,150,3139.5,Sally Herrera,Costco Wholesale Corporation,Consumer Services,Department/Specialty Retail Stores,Maple Grove,55369,Minnesota,Central,1/15/2011,2,Consulting - Business Model,Consulting,Java,Michael Alister,Josh Martinez,68,1,0.55
4145,29410,9/17/2009,9/1/2009,35,5250,0.04,150,5040,Linda Eaton,DIRECTV,Consumer Services,Telecommunications Equipment,Greenville,75401,Texas,Central,9/17/2009,0,Consulting - Strategy,Consulting,Java,Olivia Sullivan,Josh Martinez,53,1,0.65
4146,29410,9/17/2009,9/1/2009,36,5400,0,150,5400,Linda Eaton,DIRECTV,Consumer Services,Telecommunications Equipment,Greenville,75401,Texas,Central,9/19/2009,2,Consulting - Market Research,Consulting,Javascript,Daniel Tusk,Josh Martinez,45,1,0.7
4147,29411,4/6/2012,4/1/2012,29,4930,0.07,170,4584.9,Naresj Arnett,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Keller,76248,Texas,Central,4/7/2012,1,Development - .Net,Development,Market Research,Jayden Hamilton,Josh Martinez,71,1,0.58
4148,29411,4/6/2012,4/1/2012,33,3630,0.02,110,3557.4,Naresj Arnett,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Keller,76248,Texas,Central,4/7/2012,1,Development - PHP,Development,Tableau,Alexander Edison,Josh Martinez,70,1,0.36
4149,29411,4/6/2012,4/1/2012,38,5700,0.02,150,5586,Naresj Arnett,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Keller,76248,Texas,Central,4/6/2012,0,Consulting - Strategy,Consulting,.Net,Daniel Tusk,Josh Martinez,45,1,0.7
4150,29411,4/6/2012,4/1/2012,45,6750,0.04,150,6480,Naresj Arnett,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Keller,76248,Texas,Central,4/6/2012,0,Consulting - Strategy,Consulting,Tableau,Mason Gibson,Josh Martinez,71,1,0.53
4151,29445,9/29/2010,9/1/2010,28,4200,0.09,150,3822,Harold Rosenblatt,Apple Inc.,Technology,Computer Manufacturing,Marion,46952,Indiana,Central,10/1/2010,2,Consulting - Strategy,Consulting,Python,Liam Franklin,Josh Martinez,52,1,0.65
4152,29473,2/15/2012,2/1/2012,40,5000,0,125,5000,Katrina Radford,"Analog Devices, Inc.",Technology,Semiconductors,Orange,7050,New Jersey,East,2/16/2012,1,Training - Javascript,Training,.Net,Michael Alister,Allen Young,68,1,0.46
4153,29473,2/15/2012,2/1/2012,31,4650,0.05,150,4417.5,Katrina Radford,"Analog Devices, Inc.",Technology,Semiconductors,Westbrook,4092,Maine,East,2/17/2012,2,Consulting - Market Research,Consulting,PHP,Michael Alister,Allen Young,68,1,0.55
4154,29475,2/22/2010,2/1/2010,49,6125,0.09,125,5573.75,Gary Monton,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Weslaco,78596,Texas,Central,2/24/2010,2,Training - SQL,Training,Compensation,Mason Gibson,Josh Martinez,71,1,0.43
4155,29475,2/22/2010,2/1/2010,2,250,0,125,250,Gary Monton,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Wichita Falls,76308,Texas,Central,2/25/2010,3,Training - Tableau,Training,Python,Michael Alister,Josh Martinez,68,1,0.46
4156,29478,4/9/2010,4/1/2010,15,2250,0.01,150,2227.5,Russell Folk,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Poinciana,34759,Florida,South,4/12/2010,3,Consulting - Market Research,Consulting,Javascript,Olivia Sullivan,Frank Mitchell,53,1,0.65
4157,29504,9/23/2010,9/1/2010,20,2500,0.04,125,2400,Richard Ludwig,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Waynesboro,22980,Virginia,South,9/25/2010,2,Training - Tableau,Training,Python,Alexander Edison,Frank Mitchell,70,1,0.44
4158,29504,9/23/2010,9/1/2010,34,3740,0.1,110,3366,Richard Ludwig,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Waynesboro,22980,Virginia,South,9/23/2010,0,Development - Python,Development,Python,Mason Gibson,Frank Mitchell,71,1,0.35
4159,29505,12/27/2012,12/1/2012,22,2640,0.02,120,2587.2,Brad Fisher,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Los Gatos,95032,California,West,12/28/2012,1,Development - Business Logic,Development,Big Data,Mia Moore,Bob Turner,51,1,0.58
4160,29506,6/14/2011,6/1/2011,46,7360,0.01,160,7286.4,Scott Bell,"Fiserv, Inc.",Technology,EDP Services,Middle River,21220,Maryland,East,6/16/2011,2,Development - Java,Development,Strategy,Abigail Young,Allen Young,50,1,0.69
4161,29506,6/14/2011,6/1/2011,8,1280,0.05,160,1216,Scott Bell,"Fiserv, Inc.",Technology,EDP Services,Middle River,21220,Maryland,East,6/15/2011,1,Development - Java,Development,Business Logic,Isabella Douglas,Allen Young,75,1,0.53
4162,29507,2/9/2012,2/1/2012,14,1750,0.04,125,1680,Sally Price,Comcast Corporation,Consumer Services,Television Services,North Royalton,44133,Ohio,East,2/11/2012,2,Training - Javascript,Training,Business Model,Abigail Young,Allen Young,50,1,0.6
4163,29507,2/9/2012,2/1/2012,41,6150,0.05,150,5842.5,Sally Price,Comcast Corporation,Consumer Services,Television Services,North Royalton,44133,Ohio,East,2/14/2012,5,Consulting - Market Research,Consulting,Python,William Bufont,Allen Young,62,1,0.59
4164,29510,4/15/2011,4/1/2011,22,2750,0.01,125,2722.5,Don Fuller,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Carbondale,62901,Illinois,Central,4/17/2011,2,Training - Tableau,Training,Java,Elizabeth Carter,Josh Martinez,52,1,0.58
4165,29536,9/7/2012,9/1/2012,5,850,0.05,170,807.5,Raymond O'Donnell,"Stericycle, Inc.",Basic Industries,Environmental Services,Bothell,98011,Washington,West,9/9/2012,2,Development - .Net,Development,Business Logic,Jayden Hamilton,Bob Turner,71,1,0.58
4166,29536,9/7/2012,9/1/2012,11,1375,0.07,125,1278.75,Raymond O'Donnell,"Stericycle, Inc.",Basic Industries,Environmental Services,Bothell,98011,Washington,West,9/9/2012,2,Training - Tableau,Training,Scala,Abigail Young,Bob Turner,50,1,0.6
4167,29536,9/7/2012,9/1/2012,26,2860,0.03,110,2774.2,Raymond O'Donnell,"Stericycle, Inc.",Basic Industries,Environmental Services,Bothell,98011,Washington,West,9/9/2012,2,Development - Python,Development,Javascript,Olivia Sullivan,Bob Turner,53,1,0.52
4168,29537,9/19/2012,9/1/2012,30,5100,0.08,170,4692,Joni Lebron,"Paychex, Inc.",Consumer Services,Diversified Commercial Services,Midland,79701,Texas,Central,9/28/2012,9,Development - .Net,Development,Market Research,Isabella Douglas,Josh Martinez,75,1,0.56
4169,29539,4/23/2011,4/1/2011,24,2640,0.1,110,2376,Neil Lucas,"Discovery Communications, Inc.",Consumer Services,Television Services,Baton Rouge,70802,Louisiana,South,4/24/2011,1,Development - PHP,Development,.Net,Emily Taylor,Frank Mitchell,62,1,0.44
4170,29569,7/3/2011,7/1/2011,46,6900,0.07,150,6417,Raymond O'Donnell,"Stericycle, Inc.",Basic Industries,Environmental Services,Bothell,98011,Washington,West,7/4/2011,1,Consulting - Compensation,Consulting,SQL,Olivia Sullivan,Bob Turner,53,1,0.65
4171,29569,7/3/2011,7/1/2011,29,3190,0.1,110,2871,Raymond O'Donnell,"Stericycle, Inc.",Basic Industries,Environmental Services,Bothell,98011,Washington,West,7/5/2011,2,Development - Python,Development,Database,Alexander Edison,Bob Turner,70,1,0.36
4172,29572,6/3/2010,6/1/2010,18,2250,0.1,125,2025,Sally Price,Comcast Corporation,Consumer Services,Television Services,North Royalton,44133,Ohio,East,6/4/2010,1,Training - Javascript,Training,Development,Michael Alister,Allen Young,68,1,0.46
4173,29573,1/16/2012,1/1/2012,43,4730,0.05,110,4493.5,Michael Olson,Viacom Inc.,Consumer Services,Television Services,Fitchburg,53713,Wisconsin,Central,1/18/2012,2,Development - Python,Development,Java,Emma Watson,Josh Martinez,67,1,0.39
4174,29607,3/13/2012,3/1/2012,20,2200,0.05,110,2090,Ken Budd,Bed Bath & Beyond Inc.,Consumer Services,Home Furnishings,Mount Lebanon,15228,Pennsylvania,East,3/15/2012,2,Development - Python,Development,Strategy,Isabella Douglas,Allen Young,75,1,0.32
4175,29633,6/22/2009,6/1/2009,11,2200,0.01,200,2178,Scott Bell,"Fiserv, Inc.",Technology,EDP Services,Middle River,21220,Maryland,East,6/23/2009,1,Development - Big Data,Development,Market Research,Isabella Douglas,Allen Young,75,1,0.63
4176,29637,5/25/2009,5/1/2009,34,5100,0.09,150,4641,Bruce Dunbar,"Alexion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,Mesa,85204,Arizona,West,5/27/2009,2,Consulting - Strategy,Consulting,.Net,Jacob Manziel,Bob Turner,57,1,0.62
4177,29639,4/17/2011,4/1/2011,8,960,0.04,120,921.6,Patrick Brooks,Liberty Global plc,Consumer Services,Television Services,Athens,30605,Georgia,South,4/19/2011,2,Development - Business Logic,Development,Java,Daniel Tusk,Frank Mitchell,45,1,0.63
4178,29666,12/30/2011,12/1/2011,44,6600,0.08,150,6072,Dave Blackwell,"Verisk Analytics, Inc.",Technology,EDP Services,Bennington,5201,Vermont,East,1/1/2012,2,Consulting - Business Model,Consulting,Tableau,Emily Taylor,Allen Young,62,1,0.59
4179,29666,12/30/2011,12/1/2011,29,3190,0.09,110,2902.9,Dave Blackwell,"Verisk Analytics, Inc.",Technology,EDP Services,Salem,3079,New Hampshire,East,12/31/2011,1,Development - Python,Development,SQL,Jayden Hamilton,Allen Young,71,1,0.35
4180,29667,7/24/2009,7/1/2009,14,2240,0.09,160,2038.4,Astrea Meade,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Fairfield,6824,Connecticut,East,7/25/2009,1,Development - Java,Development,Business Model,Mason Gibson,Allen Young,71,1,0.56
4181,29671,3/22/2010,3/1/2010,43,5160,0.02,120,5056.8,Duane Kennedy,"Discovery Communications, Inc.",Consumer Services,Television Services,Lancaster,75146,Texas,Central,3/23/2010,1,Development - Business Logic,Development,Business Model,Emma Watson,Josh Martinez,67,1,0.44
4182,29700,4/6/2010,4/1/2010,9,1800,0.01,200,1782,Eric Dilbeck,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Londonderry,3053,New Hampshire,East,4/7/2010,1,Development - Scala,Development,.Net,Liam Franklin,Allen Young,52,1,0.74
4183,29730,6/16/2010,6/1/2010,21,2625,0.08,125,2415,Ken Budd,Bed Bath & Beyond Inc.,Consumer Services,Home Furnishings,Mount Lebanon,15228,Pennsylvania,East,6/18/2010,2,Training - Javascript,Training,Python,Jacob Manziel,Allen Young,57,1,0.54
4184,29761,7/3/2012,7/1/2012,48,7200,0.06,150,6768,Ken Grove,"Baidu, Inc.",Technology,"Computer Software: Programming, Data Processing",Bozeman,59715,Montana,West,7/4/2012,1,Consulting - Market Research,Consulting,Tableau,Michael Alister,Bob Turner,68,1,0.55
4185,29761,7/3/2012,7/1/2012,42,7140,0.02,170,6997.2,Ken Grove,"Baidu, Inc.",Technology,"Computer Software: Programming, Data Processing",Butte,59750,Montana,West,7/6/2012,3,Development - .Net,Development,Big Data,Elizabeth Carter,Bob Turner,52,1,0.69
4186,29761,7/3/2012,7/1/2012,19,2375,0.03,125,2303.75,Ken Grove,"Baidu, Inc.",Technology,"Computer Software: Programming, Data Processing",Butte,59750,Montana,West,7/5/2012,2,Training - SQL,Training,Scala,Abigail Young,Bob Turner,50,1,0.6
4187,29762,8/3/2010,8/1/2010,15,2100,0.03,140,2037,Philip Sorensen,"O'Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores,La Porte,46350,Indiana,Central,8/5/2010,2,Development - Database,Development,Python,Noah Smith,Josh Martinez,59,1,0.58
4188,29762,8/3/2010,8/1/2010,33,4125,0.03,125,4001.25,Philip Sorensen,"O'Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores,Rapid City,57701,South Dakota,Central,8/4/2010,1,Training - Development,Training,Business Logic,Alexander Edison,Josh Martinez,70,1,0.44
4189,29764,7/22/2012,7/1/2012,10,1600,0,160,1600,Barry Williamson,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,Perry Hall,21128,Maryland,East,7/23/2012,1,Development - Java,Development,Big Data,Noah Smith,Allen Young,59,1,0.63
4190,29766,3/21/2009,3/1/2009,13,1950,0,150,1950,Emily Fortune,"Keurig Green Mountain, Inc.",Consumer Non-Durables,Packaged Foods,Madison,35756,Alabama,South,3/22/2009,1,Consulting - Strategy,Consulting,SQL,Daniel Tusk,Frank Mitchell,45,1,0.7
4191,29766,3/21/2009,3/1/2009,40,6000,0.08,150,5520,Emily Fortune,"Keurig Green Mountain, Inc.",Consumer Non-Durables,Packaged Foods,Madison,35756,Alabama,South,3/21/2009,0,Consulting - Market Research,Consulting,Python,Mia Moore,Frank Mitchell,51,1,0.66
4192,29767,2/5/2011,2/1/2011,48,8160,0.06,170,7670.4,Eva O'Carroll,Lam Research Corporation,Technology,Industrial Machinery/Components,Broomfield,80020,Colorado,West,2/6/2011,1,Development - .Net,Development,Tableau,Emily Taylor,Bob Turner,62,1,0.64
4193,29795,11/25/2011,11/1/2011,49,7840,0.05,160,7448,Grant Jackson,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Danville,61832,Illinois,Central,11/26/2011,1,Development - Java,Development,Java,Jacob Manziel,Josh Martinez,57,1,0.64
4194,29795,11/25/2011,11/1/2011,48,6000,0,125,6000,Grant Jackson,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Decatur,62521,Illinois,Central,11/26/2011,1,Training - Tableau,Training,Java,Emma Watson,Josh Martinez,67,1,0.46
4195,29797,6/26/2010,6/1/2010,50,6250,0.05,125,5937.5,Mark Coyne,Mylan Inc.,Health Care,Major Pharmaceuticals,Ashland,1721,MA,East,6/28/2010,2,Training - SQL,Training,Java,Mia Moore,Allen Young,51,1,0.59
4196,29826,9/24/2009,9/1/2009,9,1350,0.06,150,1269,Cathy Molinari,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software,Pueblo West,81007,Colorado,West,9/25/2009,1,Consulting - Business Model,Consulting,Java,Sophia Dixon,Bob Turner,71,1,0.53
4197,29827,7/14/2011,7/1/2011,35,5250,0.01,150,5197.5,Raymond O'Donnell,"Stericycle, Inc.",Basic Industries,Environmental Services,Bremerton,98310,Washington,West,7/15/2011,1,Consulting - Business Model,Consulting,Business Logic,William Bufont,Bob Turner,62,1,0.59
4198,29831,3/29/2012,3/1/2012,29,4930,0,170,4930,Sara Fair,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,El Dorado Hills,95630,California,West,3/30/2012,1,Development - .Net,Development,Development,Ava Wilson,Bob Turner,67,1,0.61
4199,29856,6/8/2012,6/1/2012,24,2640,0.04,110,2534.4,Lisa Ann Reed,"Expeditors International of Washington, Inc.",Transportation,Oil Refining/Marketing,Brookings,57006,South Dakota,Central,6/11/2012,3,Development - Python,Development,Python,Ethan Bird,Josh Martinez,60,1,0.45
4200,29857,12/12/2009,12/1/2009,41,5125,0.07,125,4766.25,Angele Gayman,"Equinix, Inc.",Public Utilities,Telecommunications Equipment,Olathe,66062,Kansas,Central,12/14/2009,2,Training - Tableau,Training,Java,Elizabeth Carter,Josh Martinez,52,1,0.58
4201,29860,9/13/2009,9/1/2009,48,9600,0.08,200,8832,Skye Foster,Lam Research Corporation,Technology,Industrial Machinery/Components,Mandan,58554,North Dakota,Central,9/16/2009,3,Development - Big Data,Development,Development,Alexander Edison,Josh Martinez,70,1,0.65
4202,29861,4/25/2012,4/1/2012,11,2200,0.03,200,2134,Brad Jacobs,Viacom Inc.,Consumer Services,Television Services,Tinley Park,60477,Illinois,Central,4/26/2012,1,Development - Scala,Development,Java,Jacob Manziel,Josh Martinez,57,1,0.72
4203,29862,6/19/2011,6/1/2011,34,3740,0.08,110,3440.8,Maria Ferguson,Liberty Media Corporation,Consumer Services,Broadcasting,Watertown,53094,Wisconsin,Central,6/21/2011,2,Development - Python,Development,SQL,Mason Gibson,Josh Martinez,71,1,0.35
4204,29889,12/4/2009,12/1/2009,44,5280,0.09,120,4804.8,Odella Tron,"Keurig Green Mountain, Inc.",Consumer Non-Durables,Packaged Foods,Whitehall,43213,Ohio,East,12/7/2009,3,Development - Business Logic,Development,Java,Daniel Tusk,Allen Young,45,1,0.63
4205,29893,6/16/2012,6/1/2012,24,4800,0.07,200,4464,Michael Darley,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,Gorham,4038,Maine,East,6/17/2012,1,Development - Big Data,Development,Compensation,Liam Franklin,Allen Young,52,1,0.74
4206,29894,9/7/2010,9/1/2010,43,5375,0.05,125,5106.25,Matt Mills,QUALCOMM Incorporated,Technology,Radio And Television Broadcasting And Communications Equipment,Massillon,44646,Ohio,East,9/16/2010,9,Training - SQL,Training,Scala,Emma Watson,Allen Young,67,1,0.46
4207,29894,9/7/2010,9/1/2010,48,5280,0.09,110,4804.8,Matt Mills,QUALCOMM Incorporated,Technology,Radio And Television Broadcasting And Communications Equipment,Massillon,44646,Ohio,East,9/16/2010,9,Development - Python,Development,Python,Elizabeth Carter,Allen Young,52,1,0.53
4208,29895,10/20/2010,10/1/2010,43,5375,0.03,125,5213.75,Theresa Crowe,Western Digital Corporation,Technology,Electronic Components,Port Arthur,77642,Texas,Central,10/21/2010,1,Training - Tableau,Training,Market Research,Isabella Douglas,Josh Martinez,75,1,0.4
